Inventory Number,Title,Art Type,Full Year,Media,Image,Framed,Current Owner,Contact Id,Artist Id,Location,Bin,Confirmed Middleton Hills,
A-020025,MONT AL PRUNO I,FINE ART,,GICLEE',I:\Image\mullen mont al pruno i.JPG,false,0,,148,2518,,,
A-020026,MONT AL PRUNO I,FINE ART,,GICLEE',I:\Image\mullen mont al pruno i.JPG,true,3513,3513,148,3514,,,
A-020027,MONT AL PRUNO II,FINE ART,,GICLEE',I:\Image\mullen mont al pruno ii.JPG,false,0,,148,2518,,,
A-020028,MONT AL PRUNO II,FINE ART,,GICLEE',I:\Image\mullen mont al pruno ii.JPG,true,3465,3465,148,3466,,,
A-020029,MONT AL PRUNO III,FINE ART,,GICLEE',I:\Image\mullen mont al pruno iii.JPG,false,0,,148,2518,,,
A-020030,MONT AL PRUNO III,FINE ART,,GICLEE',I:\Image\mullen mont al pruno iii.JPG,true,3465,3465,148,3466,,,
A-020031,MONT AL PRUNO IV,FINE ART,,GICLEE',I:\Image\mullen mont al pruno iv.JPG,false,0,,148,2518,,,
A-020032,MONT AL PRUNO IV,FINE ART,,GICLEE',I:\Image\mullen mont al pruno iv.JPG,true,3465,3465,148,3466,,,
A-020033,MONT AL PRUNO V,FINE ART,,GICLEE',I:\Image\mullen mont al pruno v.JPG,false,0,,148,2518,,,
A-020034,MONT AL PRUNO V,FINE ART,,GICLEE',I:\Image\mullen mont al pruno v.JPG,false,0,,148,2518,B2,,
A-020035,MONT AL PRUNO VI,FINE ART,,GICLEE',I:\Image\mullen mont al pruno vi.JPG,true,3513,3513,148,3514,,,
A-020036,MONT AL PRUNO VI,FINE ART,,GICLEE',I:\Image\mullen mont al pruno vi.JPG,true,3465,3465,148,3466,,,
A-020037,THE SUNFLOWER'S QUILTING BEE AT ARLES,FINE ART,1997,SERIGRAPH,I:\Image\ringgold the sunflowers quilting bee at arles.jpg,true,3235,3235,89,3235,,,
A-020038,THE SUNFLOWER'S QUILTING BEE AT ARLES,FINE ART,1997,SERIGRAPH,I:\Image\ringgold the sunflowers quilting bee at arles.jpg,true,2967,2967,89,3289,,,
A-020039,TAR BEACH 2,FINE ART,2003,SERIGRAPH,I:\Image\ringgold tar beach 2.jpg,false,0,,89,2518,C3,,
A-020040,TAR BEACH 2,FINE ART,2003,SERIGRAPH,I:\Image\ringgold tar beach 2.jpg,true,2967,2967,89,3289,,,
A-020041,GROOVIN HIGH,FINE ART,1996,SERIGRAPH,I:\Image\ringgold groovin high.jpg,true,3206,3206,89,3267,,,
A-020042,FOUR SEASONS III,FINE ART,2005,GICLEE',I:\Image\BLISS fourseasons 3.jpg,false,0,,277,2518,,,
A-020043,FOUR SEASONS IV,FINE ART,2005,GICLEE',I:\Image\BLISS fourseasons 4.jpg,false,0,,277,2518,,,
A-020044,JOSEPH'S TRAIL,FINE ART,2005,GICLEE',I:\Image\FORTIS josephstrail.jpg,true,3281,3281,2382,3282,,,
A-020045,WILLOW POND,FINE ART,2005,GICLEE',I:\Image\FORTIS willowpond.jpg,true,3281,3281,2382,3282,,,
A-020046,TWIN OAKS VALLEY,FINE ART,2005,GICLEE',I:\Image\FORTIS twin oaks valley.jpg,false,0,,2382,2518,,,
A-020047,FLORAL I,FINE ART,2005,PASTEL,I:\Image\zarin floral i.jpg,true,2967,2967,2284,3289,,,
A-020048,FLORAL II,FINE ART,2005,PASTEL,I:\Image\zarin floral ii.JPG,false,0,,2284,2518,A10,TRUE,
A-020049,FLORAL III,FINE ART,2005,PASTEL,I:\Image\zarin floral iii.JPG,true,2967,2967,2284,3289,,,
A-020050,FLORAL IV,FINE ART,2005,PASTEL,I:\Image\zarin vii.JPG,true,2967,2967,2284,3289,,,
A-020051,TAO 3,FINE ART,2005,GICLEE',I:\Image\bergman tao 03.jpg,false,0,,2339,2518,B2,TRUE,
A-020052,TAO 7,FINE ART,2005,GICLEE',I:\Image\bergman tao 07.JPG,false,0,,2339,2518,B2,TRUE,
A-020053,TAO 9,FINE ART,2005,GICLEE',I:\Image\bergman tao 09.jpg,false,0,,2339,2518,B2,TRUE,
A-020054,TAO 11,FINE ART,2005,GICLEE',I:\Image\bergman tao 11.JPG,false,0,,2339,2518,B2,TRUE,
A-020055,TAO 12,FINE ART,2005,GICLEE',I:\Image\bergman tao 12.JPG,true,3206,3206,2339,3267,,,
A-020056,TAO 13,FINE ART,2005,GICLEE',I:\Image\bergman tao 13.JPG,true,3206,3206,2339,3267,,,
A-020057,FALL 3,FINE ART,2005,GICLEE',I:\Image\bergman Fall-3.jpg,false,0,,2339,2518,B2,TRUE,
A-020058,FALL 1,FINE ART,2005,GICLEE',I:\Image\bergman fall 01.JPG,false,0,,2339,2518,B2,TRUE,
A-020059,"LAS ABERTURAS, LOS ORGANOS QUE ESPERAN",FINE ART,2005,COLOR LITHOGRAPH DIPTYCH WITH CUT OUTS,I:\Image\hernando las aberturas....jpg,true,3464,3464,2384,3464,,,
A-020060,B-DOG AND TRICKS WITH FIRE,FINE ART,2005,ACRYLIC PAINTING,I:\Image\hoepting b dog and tricks with fire.jpg,true,3322,3322,2385,3322,,,
A-020061,PENGUINS IN THE ELEVATOR,FINE ART,2005,ACRYLIC PAINTING,I:\Image\hoepting penguins in the elevator.jpg,true,2967,2967,2385,3289,,,
A-020062,SPIRIT LEAF I,FINE ART,,SERIGRAPH,I:\Image\hoepting spirit leaf 1.jpg,true,3425,3425,2385,3426,,,
A-020063,SPIRIT LEAF II,FINE ART,,SERIGRAPH,I:\Image\hoepting spirit leaf 2.jpg,true,3425,3425,2385,3426,,,
A-020064,SPIRIT LEAF III,FINE ART,,SERIGRAPH,I:\Image\hoepting spirit leaf 3.jpg,true,3425,3425,2385,3426,,,
A-020065,SPIRIT LEAF IV,FINE ART,,SERIGRAPH,I:\Image\hoepting spirit leaf 4.jpg,false,0,,2385,2518,D3,,
A-020066,SPIRIT LEAF V,FINE ART,,SERIGRAPH,I:\Image\hoepting spirit leaf 5.jpg,true,2967,2967,2385,3289,,,
A-020067,SPIRIT LEAF VI,FINE ART,,SERIGRAPH,I:\Image\hoepting spirit leaf 6.jpg,true,2967,2967,2385,3289,,,
A-020068,SILVER MOON ,FINE ART,2005,MIXED MEDIA,I:\Image\judge untitled 20068.jpg,false,0,,2386,2518,,,
A-020069,CALIENTE XII,FINE ART,,MIXED MEDIA,I:\Image\adamo caliente xii.jpg,true,3328,3328,2387,3329,,,
A-020070,MR. BRIGHTSIDE 17,FINE ART,2005,ACRYLIC PAINTING,I:\Image\burns mr. brightside 17.jpg,false,0,,2388,2518,D3,,
A-020071,MANHATTAN MELODY 3,FINE ART,2005,ACRYLIC PAINTING,I:\Image\burns manhattan melody.jpg,true,3343,3343,2388,3344,,,
A-020072,"INNOCENSE, LINEN & LACE",FINE ART,2005,ACRYLIC PAINTING,I:\Image\burns innocense linen and lace.jpg,true,3343,3343,2388,3344,,,
A-020073,A PAST OF SUNSETS 38,FINE ART,2005,ACRYLIC PAINTING,I:\Image\burns a past of sunsets 38.jpg,true,2683,2683,2388,3330,,,
A-020074,FOUR SEASONS IN A DAY 9,FINE ART,2005,ACRYLIC PAINTING,I:\Image\burns four seasons in a day 9.jpg,true,2967,2967,2388,3289,,,
A-020075,SMILES ALONG THE AVENUE 8,FINE ART,2005,ACRYLIC PAINTING,I:\Image\burns smile along the avenue 8.jpg,true,2967,2967,2388,3289,,,
A-020076,FOUR SEASONS IN A DAY  10,FINE ART,2005,ACRYLIC PAINTING,I:\Image\burns from season in a day 10.jpg,true,2967,2967,2388,3289,,,
A-020077,A PAST OF SUNSETS 33,FINE ART,2005,ACRYLIC PAINTING,I:\Image\burns a past of sunsets 33.jpg,true,2683,2683,2388,3330,,,
A-020078,LAVENDER HILL,FINE ART,,SERIGRAPH,I:\Image\edwards lavender hill.jpg,false,3312,3312,2208,3313,,,
A-020079,LAVENDER HILL,FINE ART,,SERIGRAPH,I:\Image\edwards lavender hill.jpg,true,2967,2967,2208,3289,,,
A-020080,LAVENDER HILL,FINE ART,,SERIGRAPH,I:\Image\edwards lavender hill.jpg,true,3328,3328,2208,3329,,,
A-020081,MACINTOSH POND I,FINE ART,2000,SERIGRAPH,I:\Image\edwards macintosh pond i.jpg,true,0,,2208,2518,,,
A-020082,MACINTOSH POND II,FINE ART,2000,SERIGRAPH,I:\Image\edwards macintosh pond ii.jpg,true,0,,2208,2518,,,
A-020083,BOW VALLEY I,FINE ART,2002,SERIGRAPH,I:\Image\edwards bow valley i.jpg,true,3343,3343,2208,3344,,,
A-020084,BOW VALLEY II,FINE ART,2002,SERIGRAPH,I:\Image\edwards bow valley ii.jpg,true,3343,3343,2208,3344,,,
A-020085,LANDSCAPE SERIES NO. 3,FINE ART,,MANIPULATED COLOR PHOTOGRAPH WITH OIL PASTEL,I:\Image\wenzl landscape series 3.JPG,false,0,,2344,2518,,,
A-020086,LANDSCAPE SERIES NO. 5,FINE ART,,MANIPULATED COLOR PHOTOGRAPH WITH OIL PASTEL,I:\Image\wenzl landscape series 5.JPG,true,3288,3288,2344,3288,,,
A-020087,LANDSCAPE SERIES NO. 6,FINE ART,,MANIPULATED COLOR PHOTOGRAPH WITH OIL PASTEL,I:\Image\wenzl landscape series 6.JPG,true,3288,3288,2344,3288,,,
A-020088,LANDSCAPE SERIES NO. 7,FINE ART,2005,MANIPULATED COLOR PHOTOGRAPH WITH OIL PASTEL,I:\Image\wenzel landscape series 7.jpg,false,0,,2344,2518,,,
A-020089,LANDSCAPE SERIES NO. 8,FINE ART,2005,MANIPULATED COLOR PHOTOGRAPH WITH OIL PASTEL,I:\Image\wenzl landscape series 8.jpg,false,0,,2344,2518,,,
A-020090,LANDSCAPE SERIES NO. 9,FINE ART,2005,MANIPULATED COLOR PHOTOGRAPH WITH OIL PASTEL,I:\Image\wenzl landscape series 9.jpg,false,0,,2344,2518,,,
A-020091,UNTITLED,FINE ART,2004,PASTEL,I:\Image\zarin 020091.jpg,true,3206,3206,2284,3267,,,
A-020092,ANCHOR STONE,FINE ART,2003,COLOR WOODCUT,I:\Image\morinoue anchor stone.jpg,true,2541,2541,2059,3298,OS6,,
A-020093,CARIBBEAN 4U,FINE ART,2003,MONOPRINT,I:\Image\bain caribbean 4 p.jpg,true,3137,3137,150,3287,,,
A-020094,CARIBBEAN 1L,FINE ART,2002,MONOPRINT,I:\Image\bain caribbean 1 q.jpg,true,3137,3137,150,3287,,,
A-020095,CARIBBEAN 3N,FINE ART,2002,MONOPRINT,I:\Image\bain caribbean 3 y.jpg,true,3137,3137,150,3287,,,
A-020096,CODEX 2F,FINE ART,2004,MONOPRINT,I:\Image\bain codex 2f.jpg,false,3146,3146,150,3146,,,
A-020097,NATURE NOTEBOOK 5X,FINE ART,2003,MONOPRINT,I:\Image\bain nature notebooks 5 t.jpg,true,3336,3336,150,3337,,,
A-020098,MONONA VISION,FINE ART,2001,ETCHING,I:\Image\myers monona vision.jpg,false,0,,93,2518,C10,,
A-020099,KEANAE,FINE ART,1997,COLOR LITHOGRAPH AND WOODCUT WITH CHINE COLLE',I:\Image\margolius keanae.jpg,false,0,,2016,2518,,,
A-020101,BENEFICIAL REFLECTION,FINE ART,,MONOPRINT,I:\Image\colter beneficial reflections.jpg,false,0,,2372,2518,C4,,
A-020102,RADIANT MOTION,FINE ART,,MONOPRINT,I:\Image\colter radiant motion.jpg,false,0,,2372,2518,C4,,
A-020103,EMERGE CURTAIN,FINE ART,,MONOPRINT,I:\Image\colter emrge curtain.jpg,false,0,,2372,2518,C4,,
A-020104,STILL WATER I,FINE ART,2005,MIXED MEDIA,I:\Image\bellacera still water 1.jpg,false,0,,2389,2518,,,
A-020105,SUMMER AFTERNOON I,FINE ART,2005,MIXED MEDIA,I:\Image\bellacera summer afternoon1.jpg,false,0,,2389,2518,,,
A-020106,UNTITLED,FINE ART,2005,COLLAGE,I:\Image\beckum 020106.jpg,true,3533,3533,2390,3533,C4,,
A-020107,UNTITLED,FINE ART,2005,COLLAGE,I:\Image\beckum 020107.jpg,true,3533,3533,2390,3533,,,
A-020108,UNTITLED,FINE ART,2005,COLLAGE,I:\Image\beckum 020108.jpg,false,0,,2390,2518,C4,,
A-020109,UNTITLED,FINE ART,2005,COLLAGE,I:\Image\beckum 020109.jpg,false,0,,2390,2518,C4,,
A-020110,UNTITLED,FINE ART,2005,COLLAGE,I:\Image\beckum 020110.jpg,true,2967,2967,2390,3289,,,
A-020111,UNTITLED,FINE ART,2005,COLLAGE,I:\Image\beckum 020111.jpg,true,2967,2967,2390,3289,,,
A-020112,UNTITLED,FINE ART,2005,COLLAGE,I:\Image\beckum 020112.jpg,true,2967,2967,2390,3289,,,
A-020113,UNTITILED,FINE ART,2005,MONOPRINT,I:\Image\mcgunness 020113.jpg,false,0,,2391,2518,C5,TRUE,
A-020114,UNTITILED,FINE ART,2005,MONOPRINT,I:\Image\mcgunness 020114.jpg,false,2908,2908,2391,2908,,,
A-020115,UNTITILED,FINE ART,2005,MONOPRINT,I:\Image\mcgunness 020115.jpg,false,0,,2391,2518,C5,TRUE,
A-020116,UNTITILED,FINE ART,2005,MONOPRINT,I:\Image\mcgunness 020116.jpg,true,3338,3338,2391,3338,,,
A-020117,UNTITILED,FINE ART,2005,MONOPRINT,I:\Image\mcgunness 020117.jpg,true,3338,3338,2391,3338,,,
A-020118,LANDSCAPE SERIES NO. 1,FINE ART,,MANIPULATED COLOR PHOTOGRAPH WITH OIL PASTEL,I:\Image\wenzl landscape series 1.JPG,false,3312,3312,2344,3313,,,
A-020119,LANDSCAPE SERIES NO. 2,FINE ART,,MANIPULATED COLOR PHOTOGRAPH WITH OIL PASTEL,I:\Image\wenzl landscape series 2.JPG,false,3312,3312,2344,3313,,,
A-020120,LANDSCAPE SERIES NO. 4,FINE ART,,MANIPULATED COLOR PHOTOGRAPH WITH OIL PASTEL,I:\Image\wenzl landscape series 4.JPG,true,2683,2683,2344,3330,,,
A-020121,LANDSCAPE SERIES NO. 5,FINE ART,,MANIPULATED COLOR PHOTOGRAPH WITH OIL PASTEL,I:\Image\wenzl landscape series 5.JPG,false,2683,2683,2344,3330,,,
A-020122,LANDSCAPE SERIES NO. 6,FINE ART,,MANIPULATED COLOR PHOTOGRAPH WITH OIL PASTEL,I:\Image\wenzl landscape series 6.JPG,false,2683,2683,2344,3330,,,
A-020123,CLOISTER TRIUMPHANT,FINE ART,2005,HAND-COLORED PHOTOGRAPH,I:\Image\spahn cloister triumphant.jpg,false,0,,2375,2518,,,
A-020124,IVY AND GOLDEN COILS #2,FINE ART,2005,HAND-COLORED PHOTOGRAPH,I:\Image\spahn ivy and golden coils 2.jpg,false,0,,2375,2518,,,
A-020125,GRACELAND #3,FINE ART,2005,HAND-COLORED PHOTOGRAPH,I:\Image\spahn graceland 3.jpg,false,0,,2375,2518,,,
A-020126,GRACELAND #1,FINE ART,2005,HAND-COLORED PHOTOGRAPH,I:\Image\spahn graceland 1.jpg,false,0,,2375,2518,,,
A-020127,PALMERS PASTEL PASSING,FINE ART,2005,HAND-COLORED PHOTOGRAPH,I:\Image\spahn palmers pastel passing.jpg,false,0,,2375,2518,A4,TRUE,
A-020128,UNTITLED,FINE ART,2004,PASTEL,I:\Image\zarin 19727.JPG,true,3271,3271,2284,3541,OS4,,
A-020129,THREE CHILIES,FINE ART,,INTAGLIO,I:\Image\018778.jpg,false,3137,3137,2291,3287,,,
A-020130,LEMON AND LIME,FINE ART,,ETCHING,I:\Image\millington lemon and lime.jpg,false,3137,3137,2291,3287,,,
A-020131,TRILOGY II,FINE ART,2000,MONOPRINT,I:\Image\denmark trilogy ii.jpg,true,0,,95,2518,,,
A-020132,TRILOGY III,FINE ART,2000,MONOPRINT,I:\Image\denmark trilogy iii.jpg,true,0,,95,2518,S,,
A-020133,GRASS WRITING 3,FINE ART,2005,ACRYLIC PAINTING,I:\Image\mcalpine grass writing 3.jpg,true,2967,2967,2392,3289,,,
A-020134,GRASS WRITING 4,FINE ART,2005,ACRYLIC PAINTING,I:\Image\mcalpine grass writing 4.jpg,true,2967,2967,2392,3289,,,
A-020135,WINTER DRIFT 8,FINE ART,2005,ACRYLIC PAINTING,I:\Image\mcalpine winter drift 8.jpg,true,3533,3533,2392,3533,,,
A-020136,UNTITLED,FINE ART,2004,PASTEL,I:\Image\zarin 020136.jpg,true,3425,3425,2284,3426,B6,,
A-020137,UNTITLED,FINE ART,2005,PAINTING ON PAPER,I:\Image\pelev 020137.jpg,false,3312,3312,2378,3313,,,
A-020138,UNTITLED,FINE ART,2005,PAINTING ON PAPER,I:\Image\pelev 020138.jpg,false,3312,3312,2378,3313,,,
A-020139,AUTUMN DRIFT 21,FINE ART,2005,ACRYLIC PAINTING,I:\Image\mcalpine autumn drift 21jpg.jpg,false,0,,2392,2518,C5,TRUE,
A-020140,AUTUMN DRIFT 22,FINE ART,2005,ACRYLIC PAINTING,I:\Image\mcalpine autumn drift 22.jpg,false,0,,2392,2518,C5,TRUE,
A-020141,UNTITLED,FINE ART,2005,PASTEL,I:\Image\zarin 020141.jpg,false,3335,3335,2284,3335,,,
A-020142,UNTITLED,FINE ART,2005,PASTEL,I:\Image\zarin 020142.jpg,true,3335,3335,2284,3335,,,
A-020143,UNTITLED,FINE ART,2005,PASTEL,I:\Image\zarin 020143.jpg,false,0,,2284,2518,B6,,
A-020144,UNTITLED,FINE ART,2005,PASTEL,I:\Image\zarin 020144.jpg,false,3150,3150,2284,3150,,,
A-020145,UNTITLED,FINE ART,2005,PASTEL,I:\Image\zarin 020145.jpg,true,3206,3206,2284,3293,,,
A-020146,UNTITLED,FINE ART,2005,PASTEL,I:\Image\zarin 020146.jpg,false,3150,3150,2284,3150,,,
A-020147,PRIMITIVO #59,FINE ART,,MIXED MEDIA,I:\Image\mayr primitivo 59.jpg,true,2683,2683,2290,3442,B5,,
A-020148,PRIMITIVO #104,FINE ART,,MIXED MEDIA,I:\Image\mayr primitivo 104.jpg,false,0,,2290,2518,C4,TRUE,
A-020149,PRIMITIVO #112,FINE ART,,MIXED MEDIA,I:\Image\mayr primitivo 112.jpg,false,0,,2290,2518,C4,TRUE,
A-020150,PRIMITIVO #A3,FINE ART,,MIXED MEDIA,I:\Image\mayr primitivo a3.jpg,false,0,,2290,2518,C4,TRUE,
A-020151,PRIMITIVO #A4,FINE ART,,MIXED MEDIA,I:\Image\mayr primitivo a4.jpg,false,0,,2290,2518,C4,TRUE,
A-020152,PRIMITIVO N16,FINE ART,,MIXED MEDIA,I:\Image\mayr primitivo n16.jpg,false,0,,2290,2518,C4,TRUE,
A-020153,PRIMITIVO N34,FINE ART,,MIXED MEDIA,I:\Image\mayr primitivo n34.jpg,false,0,,2290,2518,C4,TRUE,
A-020154,PRIMITIVO #E17,FINE ART,,MIXED MEDIA,I:\Image\mayr primitivo e17.jpg,false,0,,2290,2518,C4,TRUE,
A-020155,PRIMITIVO E18,FINE ART,,MIXED MEDIA,I:\Image\mayr primitivo e18.jpg,false,0,,2290,2518,C4,TRUE,
A-020156,PRIMITIVO #A10,FINE ART,,MIXED MEDIA,I:\Image\mayr primitivo a10.jpg,false,0,,2290,2518,C4,TRUE,
A-020157,PRIMITIVO N14,FINE ART,,MIXED MEDIA,I:\Image\mayr primitivo n14.jpg,false,0,,2290,2518,C4,TRUE,
A-020158,PRIMITIVO N41,FINE ART,,MIXED MEDIA,I:\Image\mayr primitivo n41.jpg,false,0,,2290,2518,C4,TRUE,
A-020159,PRIMITIVO N23,FINE ART,,MIXED MEDIA,I:\Image\mayr primitivo n23.jpg,false,0,,2290,2518,C4,TRUE,
A-020160,GREEN ACRES I,FINE ART,2005,HAND-COLORED MONOPRINT,I:\Image\tullis green acres i.jpg,true,3336,3336,2394,3337,,,
A-020161,GREEN ACRES II,FINE ART,2005,HAND-COLORED MONOPRINT,I:\Image\tullis green acres ii.jpg,true,3328,3328,2393,3329,,,
A-020162,SIMPLY SUMMER,FINE ART,2005,HAND-COLORED MONOPRINT,I:\Image\tullis simply summer.jpg,false,0,,2394,2518,C3,,
A-020163,HELD IN SUSPENSE,FINE ART,2005,HAND-COLORED MONOPRINT,I:\Image\tullis held in suspense.jpg,false,0,,2394,2518,A7,TRUE,
A-020164,RIVER'S EDGE,FINE ART,2005,ACRYLIC PAINTING,I:\Image\stefan rivers edge.jpg,false,0,,285,2518,C3,,
A-020165,DRIVE TO OCEANSIDE,FINE ART,2005,OIL PAINTING,I:\Image\bradshaw drive to oceanside.jpg,false,0,,2395,2518,B5,TRUE,
A-020166,PASTEL KOI NO. 16,FINE ART,2005,MIXED MEDIA,I:\Image\koury pastel koi 16.jpg,false,0,,2396,2518,C3,,
A-020167,PASTEL KOI NO. 17,FINE ART,2005,MIXED MEDIA,I:\Image\koury pastel koi 17.jpg,false,2908,2908,2396,2908,,,
A-020168,PASTEL KOI NO. 18,FINE ART,2005,MIXED MEDIA,I:\Image\koury pastel koi 18.jpg,false,0,,2396,2518,C3,,
A-020169,PASTEL KOI NO. 19,FINE ART,2005,MIXED MEDIA,I:\Image\koury pastel koi 19.jpg,false,2908,2908,2396,2908,,,
A-020170,UNTITLED,FINE ART,2005,PAINTING ON PAPER,I:\Image\degara 020170.jpg,true,3328,3328,2397,3329,,,
A-020171,FLOATING PATTERN II,FINE ART,2005,MONOPRINT,I:\Image\tullis floating pattern ii.jpg,false,0,,2394,2518,A7,TRUE,
A-020172,PASTEL KOI NO. 12,FINE ART,2005,MIXED MEDIA,I:\Image\koury pastel koi 12.jpg,true,3343,3343,2396,3344,,,
A-020173,PASTEL KOI NO. 11,FINE ART,2005,MIXED MEDIA,I:\Image\koury pastel koi 11.jpg,false,3229,3229,2396,3303,,,
A-020174,COUNTRY ROAD,FINE ART,2005,OIL PAINTING ON PAPER,I:\Image\bradshaw country road.jpg,true,2967,2967,2395,3289,,,
A-020175,UNTITLED,FINE ART,2005,OIL PAINTING ON PAPER,I:\Image\bradshaw 020175.jpg,false,0,,2395,2518,C3,,
A-020176,LATE AFTERNOON SUN,FINE ART,2005,OIL PAINTING ON PAPER,I:\Image\bradshaw late afternoon sun.jpg,false,0,,2395,2518,C3,,
A-020177,THE BEAUTIFUL HOUR,FINE ART,2005,ACRYLIC PAINTING,I:\Image\stefan the beautiful hour.jpg,false,0,,285,2518,A6,TRUE,
A-020178,RIVER WALK II,FINE ART,2005,ACRYLIC PAINTING,I:\Image\stefan river walk.jpg,true,3384,3384,285,3385,,,
A-020179,RIVER WALK,FINE ART,2005,ACRYLIC PAINTING,I:\Image\stefan color-full.jpg,true,3384,3384,285,3385,,,
A-020180,MOONLIT DAHLIAS,FINE ART,,LINOLEUM BLOCK PRINT,I:\Image\kesler moonlit dahlias.jpg,true,0,,2301,2518,28B,TRUE,
A-020181,SUMMER POPPIES,FINE ART,,LINOLEUM BLOCK PRINT,I:\Image\kesler summer poppies.jpg,true,0,,2301,2518,28B,TRUE,
A-020182,VESSELS - 2,FINE ART,,LINOLEUM BLOCK PRINT,I:\Image\kesler vessels 2.jpg,true,3206,3206,2301,3293,,,
A-020183,VESSELS - 3,FINE ART,,LINOLEUM BLOCK PRINT,I:\Image\kesler vessels 3.jpg,true,3206,3206,2301,3293,,,
A-020184,VESSLES - 4,FINE ART,,LINOLEUM BLOCK PRINT,I:\Image\kesler vessels 4.jpg,true,3206,3206,2301,3293,,,
A-020185,GARDENESQUE II,FINE ART,2005,MIXED MEDIA,I:\Image\tullis gardenesque.jpg,true,3343,3343,2394,3344,,,
A-020186,FALL FOCUS I,FINE ART,2005,MIXED MEDIA,I:\Image\tullis fall focus i.jpg,true,3336,3336,2394,3337,,,
A-020187,SPRING,FINE ART,2005,MIXED MEDIA,I:\Image\hong spring.jpg,false,0,,2398,2518,,,
A-020188,WINTER,FINE ART,2005,MIXED MEDIA,I:\Image\hong winter.jpg,false,0,,2398,2518,,,
A-020189,SUMMER,FINE ART,2005,MIXED MEDIA,I:\Image\hong summer.jpg,false,0,,2398,2518,,,
A-020190,PERFECT- H,FINE ART,2005,MIXED MEDIA,I:\Image\ling perfect h.jpg,false,0,,2399,2518,,,
A-020191,PERFECT- K,FINE ART,2005,MIXED MEDIA,I:\Image\ling perfect k.jpg,false,0,,2399,2518,,,
A-020192,PERFECT- M,FINE ART,2005,MIXED MEDIA,I:\Image\ling perfect m.jpg,false,0,,2399,2518,,,
A-020193,SAVOY SWING - 1,FINE ART,,LINOLEUM BLOCK PRINT,I:\Image\kesler savoy swing 1.jpg,false,0,,2301,2518,,,
A-020194,SAVOY SWING - 3,FINE ART,,LINOLEUM BLOCK PRINT,I:\Image\kesler savoy swing 3.jpg,false,0,,2301,2518,,,
A-020195,SAVOY SWING - 4,FINE ART,,LINOLEUM BLOCK PRINT,I:\Image\kesler savoy swing 4.jpg,false,0,,2301,2518,,,
A-020196,UNTITLED,FINE ART,2005,COLLAGE,I:\Image\martin 020196.jpg,false,0,,2400,2518,,,
A-020197,ALL IS CALM,FINE ART,2005,MONOPRINT,I:\Image\tullis all is calm.jpg,false,0,,2394,2518,,,
A-020198,SKY SERIES #7,FINE ART,2005,MIXED MEDIA,I:\Image\bellacera sky series 7.jpg,false,0,,2389,2518,,,
A-020199,SKY SERIES #8,FINE ART,2005,MIXED MEDIA,I:\Image\bellacera sky series 8.jpg,false,0,,2389,2518,,,
A-020200,ARCHITECTURAL TOTEM XVI,FINE ART,,SERIGRAPH WITH COLORED PENCIL,I:\Image\010024.jpg,true,3341,3341,147,3341,0 COST PREVIOUSLY WRTITTEN OFF,,
A-020201,ARCHITECTURAL TOTEM XXV,FINE ART,,SERIGRAPH WITH COLORED PENCIL,I:\Image\garant ARCHITECTURAL TOTEM XXV.jpg,true,3341,3341,147,3341,0 COST PREVIOUSLY WRTITTEN OFF,,
A-020202,CHOPIN'S VILLA,FINE ART,1985,TAPESTRY,I:\Image\unknown 020202.jpg,true,0,,2401,2518,S,,
A-020203,ZANE GREY POPPIES,FINE ART,,GICLEE',I:\Image\fortis zane grey poppies.JPG,true,3384,3384,2382,3385,,,
A-020204,RED FIELDS,FINE ART,2005,PASTEL,I:\Image\reekers red fields.jpg,true,3206,3206,2356,3293,,,
A-020205,SILOS,FINE ART,2005,PASTEL,I:\Image\reekers silos.jpg,false,0,,2356,2518,C4,,
A-020206,UNTITLED,FINE ART,2005,MONOPRINT,I:\Image\brown 020206.jpg,true,3262,3262,2402,3263,,,
A-020207,HORSE SHOE ISLAND,FINE ART,2005,PASTEL,I:\Image\diekman horse shoe island.jpg,true,3262,3262,2403,3263,,,
A-020208,OCTOBER,FINE ART,,GICLEE',I:\Image\miller october.jpg,true,3262,3262,2404,3263,,,
A-020209,AUDUBON: PASSENGER PIGEON,FINE ART,2005,SCREENPRINT,I:\Image\GOLDMAN audubon pigeon.jpg,true,3343,3343,139,3344,,,
A-020210,AUDUBON: PASSENGER PIGEON,FINE ART,2005,SCREENPRINT,I:\Image\GOLDMAN audubon pigeon.jpg,true,3465,3465,139,3466,,,
A-020211,AUDUBON: PASSENGER PIGEON,FINE ART,2005,SCREENPRINT,I:\Image\GOLDMAN audubon pigeon.jpg,true,3341,3341,139,3341,,,
A-020212,BOW VALLEY I,FINE ART,2002,SERIGRAPH,I:\Image\edwards bow valley i.jpg,true,3367,3367,2208,3367,,,
A-020213,BOW VALLEY II,FINE ART,2002,SERIGRAPH,I:\Image\edwards bow valley ii.jpg,true,3367,3367,2208,3367,,,
A-020214,SEPTEMBER MORNING #7,FINE ART,2005,PAINTING ON PAPER,I:\Image\lieberman september morning 7.jpg,false,0,,166,2518,,,
A-020215,SEPTEMBER MORNING #9,FINE ART,2005,PAINTING ON PAPER,I:\Image\lieberman september garden 9.jpg,false,0,,166,2518,,,
A-020216,SEPTEMBER MORNING #2,FINE ART,2005,PAINTING ON PAPER,I:\Image\lieberman september morning 2.jpg,false,0,,166,2518,,,
